investor_id,transaction_date,amfi_code,transaction_type,amount_inr,kyc_status
INV001173,2024-12-03,118632,SIP,3411,Pending
INV001717,2024-12-03,119551,Redemption,77734,Verified
INV003963,2024-12-03,119599,SIP,2998,Verified
INV002864,2024-12-03,149324,Redemption,260440,Verified
INV004591,2024-12-03,148567,Lumpsum,55270,Verified
INV000778,2024-12-03,119120,SIP,4093,Verified
INV004987,2024-12-03,120506,SIP,26159,Verified
INV001456,2024-12-03,120506,SIP,2571,Verified
INV003269,2024-12-03,118632,SIP,2982,Verified
INV002939,2024-12-03,118632,Lumpsum,506248,Verified
INV002069,2024-12-03,125497,SIP,11189,Verified
INV000570,2024-12-03,102885,SIP,8376,Verified
INV001449,2024-12-03,119552,Redemption,349907,Verified
INV002708,2024-12-03,148569,SIP,2957,Verified
INV000705,2024-12-03,125498,Lumpsum,283465,Verified
INV004826,2024-12-03,101207,SIP,10295,Verified
INV003732,2024-12-03,101206,Redemption,56091,Verified
INV003833,2024-12-03,119095,SIP,2181,Verified
INV000289,2024-12-03,120503,SIP,16282,Verified
INV004493,2024-12-03,119093,Lumpsum,206768,Verified
INV000196,2024-12-03,119599,SIP,16900,Verified
INV003523,2024-12-03,101206,SIP,1858,Verified
INV002709,2024-12-03,119120,SIP,26021,Verified
INV000400,2024-12-03,119093,Lumpsum,119127,Verified
INV000558,2024-12-03,148568,Lumpsum,453114,Verified
INV000089,2024-12-03,148569,SIP,3491,Verified
INV003326,2024-12-03,119094,SIP,25787,Pending
INV002951,2024-12-03,101208,SIP,6353,Verified
INV002227,2024-12-03,101208,SIP,5404,Verified
INV004324,2024-12-03,119094,Lumpsum,88754,Verified
INV001438,2024-12-03,101207,SIP,7489,Verified
INV004475,2024-12-03,120504,Lumpsum,119773,Verified
INV003556,2024-12-03,149322,SIP,9343,Verified
INV000658,2024-12-03,119094,Lumpsum,50380,Verified
INV000523,2024-12-03,118633,SIP,1160,Verified
INV004831,2024-12-03,120842,Redemption,32369,Verified
INV000729,2024-12-03,148567,Lumpsum,372039,Verified
INV002110,2024-12-03,148569,Lumpsum,52685,Verified
INV003949,2024-12-03,118635,Lumpsum,434738,Verified
INV004140,2024-12-03,149322,Redemption,138004,Verified
INV002319,2024-12-03,100033,SIP,11525,Verified
INV004061,2024-12-03,119551,SIP,583,Verified
INV001837,2024-12-03,102886,Lumpsum,253963,Verified
INV003856,2024-12-03,120504,SIP,544,Verified
INV004107,2024-12-03,118634,Lumpsum,453224,Verified
INV004890,2024-12-03,120842,SIP,10844,Verified
INV000704,2024-12-03,119095,Redemption,386756,Pending
INV004209,2024-12-04,118632,Lumpsum,23197,Verified
INV000694,2024-12-04,118634,Lumpsum,279223,Verified
INV004343,2024-12-04,118636,Lumpsum,522243,Verified
INV000818,2024-12-04,120507,Redemption,481129,Verified
INV004337,2024-12-04,120842,SIP,11169,Verified
INV003943,2024-12-04,120842,SIP,3116,Pending
INV001175,2024-12-04,120842,SIP,11893,Pending
INV002610,2024-12-04,119094,SIP,5608,Verified
INV000364,2024-12-04,119552,SIP,14994,Verified
INV000147,2024-12-04,119598,Redemption,101914,Pending
INV000334,2024-12-04,118636,SIP,2032,Verified
INV001008,2024-12-04,100025,SIP,24143,Verified
INV001333,2024-12-04,120841,SIP,944,Verified
INV002165,2024-12-04,148568,Lumpsum,357783,Verified
INV001792,2024-12-04,149323,SIP,20070,Verified
INV004953,2024-12-04,120844,Redemption,238432,Verified
INV003097,2024-12-04,120841,SIP,41728,Verified
INV001616,2024-12-04,119551,SIP,1151,Verified
INV004571,2024-12-04,101208,Lumpsum,330657,Verified
INV002259,2024-12-04,148569,Lumpsum,530662,Verified
INV002654,2024-12-04,120505,SIP,2977,Verified
INV004522,2024-12-04,119095,Redemption,93774,Verified
INV002201,2024-12-04,120507,SIP,2011,Verified
INV004949,2024-12-04,119599,SIP,985,Verified
INV003947,2024-12-04,118635,SIP,12494,Verified
INV003564,2024-12-04,101208,Lumpsum,354642,Verified
INV002930,2024-12-04,119551,SIP,2316,Verified
INV003745,2024-12-04,120504,SIP,1000,Verified
INV004335,2024-12-04,118632,SIP,1854,Verified
INV001018,2024-12-04,119094,Lumpsum,167739,Pending
INV004237,2024-12-04,101206,SIP,872,Verified
INV001845,2024-12-04,125498,SIP,438,Verified
INV000520,2024-12-04,119120,Redemption,352088,Verified
INV000980,2024-12-04,120507,SIP,8817,Verified
INV001343,2024-12-04,119599,SIP,7227,Verified
INV003399,2024-12-04,120844,Lumpsum,83566,Verified
INV004284,2024-12-04,100025,Lumpsum,9018,Verified
INV000753,2024-12-04,149323,Redemption,8611,Verified
INV000492,2024-12-04,120507,Lumpsum,397168,Verified
INV001777,2024-12-04,120507,SIP,9032,Verified
INV003380,2024-12-04,100033,Redemption,11395,Verified
INV001298,2024-12-04,120506,SIP,2126,Verified
INV000942,2024-12-04,118635,SIP,2210,Verified
INV004223,2024-12-04,101207,SIP,7743,Verified
INV002075,2024-12-04,101207,Lumpsum,351005,Verified
INV002877,2024-12-04,125497,SIP,13926,Verified
INV001457,2024-12-04,119552,Lumpsum,232973,Verified
INV003136,2024-12-04,119599,SIP,21163,Verified
INV000213,2024-12-04,120505,SIP,1015,Verified
INV004818,2024-12-04,149323,SIP,3004,Verified
INV003699,2024-12-04,120843,Redemption,308722,Verified
INV000850,2024-12-04,149324,SIP,6426,Verified
INV001029,2024-12-04,118635,Lumpsum,114053,Verified
INV002847,2024-12-04,119092,SIP,584,Verified
INV001317,2024-12-04,101207,SIP,2675,Verified
INV003621,2024-12-04,125498,Redemption,539389,Verified
INV003518,2024-12-04,119551,SIP,15326,Verified
INV004742,2024-12-04,119598,Redemption,228462,Verified
INV002453,2024-12-04,119095,SIP,2153,Verified
INV000636,2024-12-04,118633,SIP,16704,Verified
INV002389,2024-12-04,149324,SIP,2633,Verified
INV001080,2024-12-04,119552,SIP,9284,Verified
INV002028,2024-12-04,119551,Lumpsum,443138,Verified
INV004411,2024-12-04,149324,SIP,2433,Verified
INV001626,2024-12-04,102886,SIP,2579,Verified
INV002924,2024-12-04,149323,Lumpsum,243960,Verified
INV002319,2024-12-04,120507,SIP,9344,Verified
INV001507,2024-12-04,118635,SIP,593,Verified
INV003875,2024-12-04,100033,SIP,1064,Verified
INV000593,2024-12-04,119094,SIP,11711,Verified
INV004856,2024-12-04,125497,SIP,2114,Verified
INV000033,2024-12-05,148569,SIP,8031,Verified
INV002794,2024-12-05,102885,Lumpsum,41027,Verified
INV004000,2024-12-05,125498,SIP,25217,Verified
INV001877,2024-12-05,100033,Redemption,378300,Pending
INV000494,2024-12-05,101207,SIP,20639,Verified
INV003179,2024-12-05,120503,Redemption,186046,Verified
INV001847,2024-12-05,102885,Redemption,213916,Verified
INV000866,2024-12-05,118633,SIP,573,Verified
INV003076,2024-12-05,118634,Redemption,207259,Verified
INV002980,2024-12-05,119552,SIP,1177,Pending
INV000565,2024-12-05,120503,Lumpsum,361258,Verified
INV001729,2024-12-05,119599,Redemption,228996,Verified
INV000894,2024-12-05,119599,Redemption,138836,Verified
INV002430,2024-12-05,119598,SIP,17373,Verified
INV003614,2024-12-05,149323,SIP,47393,Verified
INV000055,2024-12-05,149323,Lumpsum,175837,Verified
INV003934,2024-12-05,120843,Lumpsum,268199,Verified
INV004321,2024-12-05,120504,SIP,2806,Verified
INV000408,2024-12-05,119120,SIP,5811,Verified
INV001594,2024-12-05,101208,Redemption,158630,Verified
INV002654,2024-12-05,120506,SIP,20276,Verified
INV001152,2024-12-05,120503,Redemption,49069,Verified
INV000716,2024-12-05,120841,SIP,3300,Verified
INV004926,2024-12-05,148569,SIP,42430,Pending
INV001220,2024-12-05,101208,SIP,1025,Pending
INV002647,2024-12-05,101208,Lumpsum,224682,Verified
INV003070,2024-12-05,119094,SIP,15439,Pending
INV000981,2024-12-05,119120,SIP,406,Verified
INV000652,2024-12-05,125497,SIP,11219,Verified
INV000264,2024-12-05,118635,Redemption,23704,Verified
INV001319,2024-12-05,120843,SIP,503,Verified
INV003118,2024-12-05,118635,SIP,838,Verified
INV000191,2024-12-05,102887,SIP,46976,Verified
INV004461,2024-12-05,149323,Redemption,165003,Verified
INV001564,2024-12-05,118632,SIP,48915,Verified
INV003243,2024-12-05,120506,SIP,1897,Verified
INV004665,2024-12-05,149322,SIP,2852,Verified
INV003124,2024-12-05,100025,Lumpsum,330874,Verified
INV003659,2024-12-05,120507,SIP,10962,Verified
INV002903,2024-12-05,149324,Lumpsum,411278,Verified
INV004348,2024-12-05,119092,SIP,17209,Verified
INV001874,2024-12-05,118632,Lumpsum,432168,Verified
INV001300,2024-12-05,148568,Redemption,266426,Verified
INV000512,2024-12-05,119120,SIP,15526,Verified
INV000008,2024-12-05,100025,SIP,425,Verified
INV003702,2024-12-05,148567,SIP,2119,Verified
INV003751,2024-12-05,100033,SIP,26310,Verified
INV002634,2024-12-05,120507,Lumpsum,119954,Verified
INV000144,2024-12-05,101207,Lumpsum,129310,Verified
INV003601,2024-12-05,120844,SIP,478,Verified
INV003909,2024-12-05,119093,Redemption,78619,Verified
INV000581,2024-12-05,119094,SIP,2816,Verified
INV004460,2024-12-05,120506,Redemption,34028,Verified
INV001083,2024-12-05,120505,Lumpsum,192415,Verified
INV001972,2024-12-05,118636,Lumpsum,317661,Verified
INV003429,2024-12-05,119120,SIP,1952,Verified
INV002931,2024-12-05,101208,SIP,10110,Verified
INV004037,2024-12-05,119094,SIP,24837,Verified
INV003119,2024-12-05,148567,SIP,2224,Verified
INV004474,2024-12-06,118636,Lumpsum,228765,Verified
INV003848,2024-12-06,100033,SIP,13290,Verified
INV002671,2024-12-06,125497,SIP,2013,Pending
INV002509,2024-12-06,101207,SIP,2600,Verified
INV004108,2024-12-06,125498,SIP,27709,Verified
INV002510,2024-12-06,120503,Redemption,135162,Verified
INV002104,2024-12-06,148569,Lumpsum,470075,Verified
INV002298,2024-12-06,119095,SIP,13935,Verified
INV003252,2024-12-06,100016,SIP,25235,Verified
INV002034,2024-12-06,102886,SIP,4837,Verified
INV000902,2024-12-06,125497,SIP,4532,Verified
INV001849,2024-12-06,120506,SIP,1937,Verified
INV004840,2024-12-06,119598,Redemption,58860,Verified
INV003237,2024-12-06,100025,SIP,14894,Verified
INV004813,2024-12-06,102886,SIP,419,Verified
INV003081,2024-12-06,119120,SIP,59300,Verified
INV003101,2024-12-06,119552,SIP,3381,Verified
INV001707,2024-12-06,120507,SIP,515,Verified
INV003779,2024-12-06,119552,Lumpsum,465693,Verified
INV003320,2024-12-06,120504,SIP,962,Verified
INV002681,2024-12-06,120844,SIP,13812,Verified
INV004551,2024-12-06,149323,Lumpsum,316218,Verified
INV003260,2024-12-06,120506,Lumpsum,425663,Verified
INV003612,2024-12-06,120506,SIP,2383,Verified
INV001437,2024-12-06,118635,Lumpsum,182737,Verified
INV002315,2024-12-06,119092,Lumpsum,267462,Verified
INV002674,2024-12-06,101207,Redemption,412329,Verified
INV004944,2024-12-06,100033,SIP,2722,Verified
INV004802,2024-12-06,120843,Lumpsum,156981,Verified
INV004836,2024-12-06,149322,Redemption,334246,Verified
INV002019,2024-12-06,101206,SIP,2797,Verified
INV003222,2024-12-06,125497,SIP,2802,Verified
INV002369,2024-12-06,118632,Lumpsum,28579,Verified
INV004299,2024-12-06,120506,SIP,11016,Verified
INV004168,2024-12-06,148568,Lumpsum,139433,Verified
INV003645,2024-12-06,101206,Lumpsum,318777,Verified
INV000279,2024-12-06,101206,SIP,912,Verified
INV004297,2024-12-06,119095,Lumpsum,257323,Verified
INV004761,2024-12-06,102886,SIP,29253,Verified
INV001775,2024-12-06,118636,SIP,6324,Verified
INV002729,2024-12-06,118632,Lumpsum,247078,Verified
INV001804,2024-12-06,119092,SIP,2236,Verified
INV001590,2024-12-06,118634,SIP,2416,Verified
INV002750,2024-12-06,120843,SIP,3079,Verified
INV004153,2024-12-06,101208,SIP,10501,Verified
INV003049,2024-12-06,120506,Lumpsum,52772,Pending
INV003219,2024-12-06,119551,SIP,10252,Verified
INV001809,2024-12-06,101206,SIP,2189,Verified
INV004278,2024-12-06,118633,Redemption,250100,Verified
INV002935,2024-12-06,119092,SIP,14386,Verified
INV004038,2024-12-06,100025,SIP,22856,Verified
INV001800,2024-12-06,119120,Redemption,200956,Verified
INV002358,2024-12-06,120842,SIP,42997,Verified
INV001366,2024-12-06,118636,SIP,5923,Verified
INV003344,2024-12-06,101207,SIP,2416,Verified
INV002209,2024-12-06,120842,SIP,9328,Verified
INV004502,2024-12-06,118636,SIP,13571,Verified
INV003642,2024-12-06,120843,Redemption,73276,Verified
INV002591,2024-12-06,149322,SIP,6270,Verified
INV001179,2024-12-06,119095,Lumpsum,38787,Verified
INV002603,2024-12-06,149322,Lumpsum,355559,Verified
INV004161,2024-12-06,119120,Lumpsum,344830,Verified
INV003123,2024-12-06,120506,Lumpsum,140917,Verified
INV000402,2024-12-06,120504,SIP,2050,Verified
INV004956,2024-12-06,100025,SIP,20472,Verified
INV000334,2024-12-06,148567,SIP,814,Verified
INV001823,2024-12-06,119120,SIP,13777,Verified
INV001046,2024-12-06,120506,SIP,2217,Verified
INV004959,2024-12-06,100033,SIP,15773,Verified
INV000676,2024-12-06,119120,SIP,8204,Verified
INV001092,2024-12-06,120504,SIP,23620,Verified
INV000735,2024-12-06,120842,Lumpsum,85313,Verified
INV003535,2024-12-06,149323,SIP,49766,Pending
INV002867,2024-12-07,119095,SIP,10401,Verified
INV000907,2024-12-07,119599,Lumpsum,299563,Verified
INV002170,2024-12-07,119120,SIP,22619,Verified
INV003461,2024-12-07,149323,Lumpsum,291802,Verified
INV001002,2024-12-07,119093,SIP,864,Verified
INV001532,2024-12-07,120843,Lumpsum,36809,Pending
INV000699,2024-12-07,120843,Redemption,221126,Verified
INV004167,2024-12-07,119552,Redemption,447369,Verified
INV000191,2024-12-07,101207,SIP,4602,Verified
INV002772,2024-12-07,100033,SIP,2602,Verified
INV004274,2024-12-07,118632,Lumpsum,375802,Verified
INV001782,2024-12-07,119120,SIP,2152,Verified
INV002856,2024-12-07,120505,SIP,7462,Verified
INV000597,2024-12-07,120843,SIP,438,Verified
INV004116,2024-12-07,120843,SIP,6963,Verified
INV002394,2024-12-07,100025,SIP,2331,Verified
INV004611,2024-12-07,125498,SIP,529,Verified
INV003061,2024-12-07,120505,SIP,522,Verified
INV004318,2024-12-07,102887,Redemption,7643,Verified
INV002292,2024-12-07,101208,SIP,2571,Verified
INV001148,2024-12-07,120841,SIP,45006,Verified
INV002657,2024-12-07,102885,Redemption,33220,Verified
INV000995,2024-12-07,148568,SIP,12204,Verified
INV000995,2024-12-07,148567,Redemption,444602,Verified
INV001037,2024-12-07,118632,SIP,1751,Verified
INV003563,2024-12-07,120841,Lumpsum,130476,Verified
INV002217,2024-12-07,100025,Redemption,179758,Verified
INV001955,2024-12-07,102886,SIP,16007,Pending
INV004190,2024-12-07,120505,SIP,4990,Verified
INV004299,2024-12-07,149323,SIP,27675,Verified
INV003598,2024-12-07,119093,Redemption,541929,Verified
INV002219,2024-12-07,125498,SIP,3491,Verified
INV003053,2024-12-07,120503,SIP,22531,Verified
INV001697,2024-12-07,149323,SIP,1013,Verified
INV000577,2024-12-07,149323,SIP,49214,Verified
INV002979,2024-12-07,119092,Redemption,255482,Verified
INV004625,2024-12-07,120507,Redemption,347776,Pending
INV002338,2024-12-07,148567,Redemption,96799,Verified
INV003415,2024-12-07,118632,SIP,4452,Verified
INV001585,2024-12-07,149322,SIP,14664,Verified
INV004821,2024-12-07,100025,SIP,9453,Verified
INV004614,2024-12-07,118633,Lumpsum,296049,Verified
INV000641,2024-12-07,102885,SIP,2373,Verified
INV000209,2024-12-07,119552,Lumpsum,58186,Verified
INV000260,2024-12-07,119552,SIP,2829,Verified
INV001386,2024-12-07,125498,Lumpsum,200134,Verified
INV001728,2024-12-07,148567,Redemption,310868,Verified
INV000140,2024-12-07,118632,Redemption,362794,Pending
INV004876,2024-12-07,120842,SIP,10864,Verified
INV004682,2024-12-07,125497,SIP,48314,Verified
INV004521,2024-12-07,125498,SIP,57733,Verified
INV000537,2024-12-07,119094,Lumpsum,418419,Verified
INV002951,2024-12-07,102887,SIP,528,Verified
INV001225,2024-12-07,120844,Lumpsum,215609,Pending
INV000173,2024-12-07,100033,SIP,2828,Verified
INV003967,2024-12-07,100025,Redemption,304835,Verified
INV000658,2024-12-07,120506,Redemption,459065,Verified
INV003124,2024-12-07,118636,SIP,2622,Verified
INV001713,2024-12-07,148569,Lumpsum,383290,Verified
INV002277,2024-12-07,119599,SIP,17320,Verified
INV003970,2024-12-07,149322,Lumpsum,236687,Pending
INV003722,2024-12-07,149322,SIP,50454,Verified
INV002289,2024-12-07,119093,Redemption,284346,Verified
INV000174,2024-12-07,119095,SIP,7805,Verified
INV000829,2024-12-07,102887,Lumpsum,79222,Verified
INV001728,2024-12-07,149323,SIP,55079,Verified
INV002061,2024-12-07,100033,SIP,875,Verified
INV003716,2024-12-07,119598,Redemption,405648,Verified
INV000512,2024-12-07,100025,SIP,23773,Pending
INV002092,2024-12-07,119092,SIP,11914,Verified
INV001008,2024-12-07,120503,SIP,3080,Verified
INV002129,2024-12-08,119092,Redemption,139259,Verified
INV001019,2024-12-08,101208,SIP,1740,Verified
INV003369,2024-12-08,100025,Lumpsum,454238,Verified
INV003505,2024-12-08,119093,SIP,6924,Pending
INV002113,2024-12-08,120504,SIP,1083,Verified
INV001503,2024-12-08,102885,Redemption,303811,Verified
INV002587,2024-12-08,119094,SIP,4799,Pending
INV004715,2024-12-08,102887,SIP,26476,Verified
INV004850,2024-12-08,119093,Lumpsum,212758,Verified
INV000338,2024-12-08,125498,Lumpsum,7670,Verified
INV004786,2024-12-08,118635,SIP,865,Verified
INV002542,2024-12-08,125498,SIP,8316,Verified
INV004553,2024-12-08,125497,Redemption,394999,Verified
INV002799,2024-12-08,100033,Lumpsum,166517,Verified
INV001587,2024-12-08,118636,SIP,20816,Verified
INV000631,2024-12-08,120506,Redemption,317487,Verified
INV000623,2024-12-08,118632,SIP,14675,Verified
INV001357,2024-12-08,102887,SIP,5889,Verified
INV003642,2024-12-08,148568,SIP,27008,Verified
INV000829,2024-12-08,100033,SIP,14066,Verified
INV004928,2024-12-08,148567,Lumpsum,364352,Verified
INV003409,2024-12-08,118633,SIP,2774,Verified
INV000224,2024-12-08,120504,SIP,506,Verified
INV000279,2024-12-08,120503,Redemption,186714,Verified
INV003677,2024-12-08,101206,Lumpsum,417631,Verified
INV000728,2024-12-08,149322,SIP,13502,Verified
INV004250,2024-12-08,102886,Lumpsum,429605,Pending
INV001063,2024-12-08,102886,SIP,1132,Verified
INV004752,2024-12-08,149324,SIP,1148,Verified
INV001814,2024-12-08,148568,Redemption,386422,Verified
INV003997,2024-12-08,118634,Redemption,460422,Verified
INV001207,2024-12-08,120841,Redemption,31195,Verified
INV003643,2024-12-08,120843,SIP,4931,Verified
INV003221,2024-12-08,102887,Lumpsum,249639,Verified
INV004632,2024-12-08,102886,SIP,10638,Verified
INV000701,2024-12-08,119094,SIP,887,Pending
INV003040,2024-12-08,118636,SIP,1050,Verified
INV004780,2024-12-08,119120,SIP,5571,Verified
INV001660,2024-12-08,148568,SIP,4697,Verified
INV000942,2024-12-08,120503,SIP,21579,Verified
INV001871,2024-12-08,148569,SIP,22169,Verified
INV000874,2024-12-08,102885,Redemption,409158,Verified
INV002001,2024-12-08,119599,Lumpsum,13459,Verified
INV001031,2024-12-08,101207,Redemption,247866,Verified
INV001718,2024-12-08,120503,SIP,437,Verified
INV001369,2024-12-08,119093,Lumpsum,68760,Verified
INV002850,2024-12-08,148569,SIP,8008,Verified
INV002420,2024-12-08,125498,Lumpsum,33249,Verified
INV001531,2024-12-08,149322,SIP,5317,Verified
INV001866,2024-12-08,119120,SIP,8895,Verified
INV002957,2024-12-08,118632,Lumpsum,329294,Verified
INV001421,2024-12-08,119598,SIP,6638,Verified
INV002944,2024-12-08,149322,SIP,15241,Verified
INV002453,2024-12-08,100025,Lumpsum,314117,Verified
INV000651,2024-12-08,118632,SIP,8196,Verified
INV004319,2024-12-08,119120,SIP,9267,Verified
INV001124,2024-12-08,119598,SIP,52871,Verified
INV001908,2024-12-08,100025,Lumpsum,388554,Verified
INV000971,2024-12-08,120843,Lumpsum,438232,Verified
INV002129,2024-12-08,120505,SIP,420,Verified
INV001975,2024-12-08,119551,Lumpsum,102024,Verified
INV002551,2024-12-08,120507,SIP,52961,Verified
INV000881,2024-12-08,120507,SIP,841,Verified
INV004272,2024-12-09,149324,SIP,14991,Verified
INV002948,2024-12-09,101207,Lumpsum,442229,Verified
INV000356,2024-12-09,149324,Lumpsum,458124,Verified
INV004904,2024-12-09,119092,SIP,11161,Pending
INV004368,2024-12-09,118632,Lumpsum,105565,Verified
INV004855,2024-12-09,118632,Lumpsum,43594,Verified
INV004694,2024-12-09,101207,SIP,26505,Verified
INV002716,2024-12-09,118633,Lumpsum,272255,Verified
INV001816,2024-12-09,120503,Lumpsum,343676,Verified
INV004298,2024-12-09,118632,Redemption,382118,Verified
INV003422,2024-12-09,101207,SIP,14334,Verified
INV004381,2024-12-09,149324,Lumpsum,270845,Verified
INV003642,2024-12-09,120844,Lumpsum,177741,Verified
INV001409,2024-12-09,102886,SIP,50901,Verified
INV001271,2024-12-09,120841,SIP,2432,Verified
INV002558,2024-12-09,120505,Lumpsum,464738,Verified
INV004369,2024-12-09,148569,Lumpsum,243626,Verified
INV004303,2024-12-09,149323,Lumpsum,297461,Pending
